,title,topic,link,content
675,الشركة الوطنية لاستغلال وتوزيع المياه: انتهاء أشغال مفترق بن دحة وانطلاق التزويد بالماء بداية من منتصف نهار اليوم الخميس,مجتمع,http://news.tunisiatv.tn/الشركة-الوطنية-لاستغلال-وتوزيع-المياه-انتهاء-أشغال-مفترق-بن-دحة-وانطلاق-التزويد-بالماء-بداية-من/2022,أفادت الشركة الوطنية لاستغلال وتوزيع المياه، أن الأشغال الأساسية لربط القناة الرئيسية لجلب المياه قطر 1600مم باتجاه الضاحية الجنوبية للعاصمة على مستوى مفترق بن دحة ، قد انتهت على الساعة التاسعة صباحا من نهار اليوم الخميس 24 مارس 2022.وأكدت في بلاغ لها، أن عملية إعادة تدفق المياه من محطة المعالجة بغدير القلة وتعبئة القناة والخزانات والشبكات قد انطلقت وبذلك من المنتظر استئناف التزويد تدريجيا بداية من اليوم الخميس 24مارس 2022 على الساعة منتصف النهار على أن يتواصل تزويد كل المناطق المعنية بصفة طبيعية خلال يومي الخميس 24مارس والجمعة 25مارس 2022.وكانت هذه الاشغال، قد تسببت في انقطاع المياه منذ يوم 21 مارس 2022 بكامل معتمديات ولاية بن عروس وعدد من المعتمديات بولايات نابل وتونس وزغوان.وذكرت الشركة في بلاغها، أنها تضع على ذمة الحرفاء الرقم الأخضر 80.100.319 للاتصال عند الضرورة.وتجدر الإشارة إلى أن رئيس الجمهورية، قيس سعيد، كان قد أدى عشية أمس الأربعاء، زيارة تفقدية إلى مفترق بن دحة ، أين عاين تقدم الأشغال الجارية في المنطقة، لا سيما المتعلقة بشبكة نقل المياه نحو الضاحية الجنوبية، واطلع على مدى الالتزام بالمواعيد المحددة للانتهاء منها.وخلال هذه الزيارة، أكد المشرفون على تنفيذ الأشغال، لرئيس الدولة، أن الأشغال تقدمت بشكل كبير، وأنها ستنتهي قبل الآجال المحددة بقرابة 20 ساعة. 
676,بداية من يوم غد الاثنين انقطاع الماء الصالح للشرب على كامل معتمديات ولاية بن عروس ,مجتمع,http://news.tunisiatv.tn/بداية-من-يوم-غد-الاثنين-انقطاع-الماء-الصالح-للشرب-على-كامل-معتمديات-ولاية-بن-عروس/2022/03/مجتمع,تسجل كامل معتمديات ولاية بن عروس على غرار عدد من معتمديات ولايات تونس ونابل وزغوان بداية من يوم غد الاثنين 21 مارس وعلى امتداد 6 ايام اضطرابا وانقطاعا في توزيع الماء الصالح للشرب.ويأتي هذا الانقطاع في التزود بالماء في إطار اشغال مشروع مد شبكة السكة الحديدية السريعة (RFR) والانطلاق في انجاز محول بمفترق بن دحة من طرف وزارة التجهيز والإسكان وفق بلاغ رسمي صادر عن الشركة الوطنية لاستغلال وتوزيع المياه.وتبعا لإقرار قطع التزود بالماء أشرف ولاة تونس الكبرى، مساء الخميس 17 مارس الجاري بمقر ولاية بن عروس على جلسة عمل لمتابعة الاعداد المادي واللوجستي وتسخير كافة الامكانيات المتوفرة بتونس الكبرى قصد اخذ الاحتياطات الضرورية لضمان سير الهياكل الاستشفائية والصناعية وتواصل عملها.وتم خلال الجلسة إقرار توفير اكبر عدد ممكن من صهاريج المياه لتزويد هذه الهياكل التي تشكو نقصا في المخزون الذاتي من المياه، كما تم إقرار وضع مخزون استراتيجي من المياه المعدنية لتوزيعه على العائلات محدودة ومتوسطة الدخل.واقر ولاة تونس الكبرى خلال الجلسة احداث لجنة متابعة تبقى في انعقاد متواصل لأخذ الاجراءات والآليات المناسبة في الابان وفق تأكيدهم.  
677,بعد التقلّص الكبير في كمّيات الاسفنج الصيّادون في جرجيس يطالبون برخص صيد ساحلي ضمانا لمورد رزقهم,مجتمع,http://news.tunisiatv.tn/بعد-التقلّص-الكبير-في-كمّيات-الاسفنج-الصيّادون-في-جرجيس-يطالبون-برخص-صيد-ساحلي-ضمانا-لمورد-رزقهم,"ينتظر صيّادو الاسفنج في جرجيس تجاوب وزارة الفلاحة والموارد المائية والصيد البحري إيجابيا مع مطالبهم بالحصول على رخص صيد ساحلي بعد توقف نشاطهم الاساسي في صيد الاسفنج أوما يعرف لدى البحّارة ب""النشّاف"" والتراجع الكبير والملحوظ في محاصيل موسم صيده منذ السنة المنقضية نتيجة مرض فطري والتلوّث المسكوت عنه الذي يهدّد باندثاره، وفق تاكيد رئيس جمعية البحّار التنموية، شمس الدين بوراسين في تصريحه لوكالة تونس إفريقيا للأنباء.وأضاف أنّه تمّ تقديم المطالب منذ اكثر من خمسة اشهر، وعرض مشاكل هذا الاختصاص من الصيد على الوزارة، دون الحصول على أيّ ردّ ايجابي او تفاعل ينتشلهم من الوضع الاجتماعي الصعب ومن تبعات العمل غير القانوني ، التي تجعلهم محرومين من منح الوقود المدعّم، ومتكبّدين مصاريف مجحفة للتزود بالوقود ومخاطر الغطس العميق التي انتهت بحوادث قاتلة.وأرجع بوراسين ، اسباب تراجع منتوج الاسفنج الى التغييرات المناخية واصابته المتكررة بمرض فطري ناتج اساسا عن تلوّث الشريط الساحلي وخاصة خليج قابس بالمواد الكيميائية ومختلف الملوّثات.واكد ان صيادي الاسفنج عاشوا اندثار الاسفنج سنوات 1994 و1995 ، و2000 ، ليتكرّر الامر في 2021 ، وسط غياب متواصل للمعلومات من المعهد الوطني لعلوم البحاروالمصالح المعنية حول اسباب المرض الفطري الذي قضى على الاسفنج.وقد اطلقوا منذ انتشار المرض الفطري، صيحات فزع للمطالبة بتفعيل دور البحث العلمي لتشخيص أمراض الاسفنج، وإنقاذ هذا الاختصاص المطلوب في اليونان وفرنسا وايطاليا والولايات المتحدة ألامريكية، والذي يوجّه كامل منتوجه للتصدير بالعملة الصعبة.وقد تراجع موسم صيد الاسفنج بنسبة 90 بالمائة في2021 وانخفضت الكميات على طول سواحل ولاية مدنين من سنة إلى أخرى بشكل كبير بعد استفحال المرض الفطري ، ولم تتجاوز الكمّية من الاسفنج التجاري التي وقع جمعها 300 كلغ في السنة المنقضية ، بعد أن بلغت في موسم 2020 ثلاثة أطنان، وفق تاكيد رئيس قسم الصيد البحري وتربية الاسماك بالمندوبية الجهوية للفلاحة في بمدنين علي شيخ السبوعي في تصريحه لوكالة تونس إفريقيا للأنباء.وتأثّر أيضا أسطول صيد الاسفنج حيث تراجع من 47 مركبا الى 13 مركبا فقط في 2021، واصبح من تمسّكوا بصيده ، يغامرون بصيده رغم المخاطر في مناطق بعيدة عميقة قرب مالطا ولمبدوزا الايطالية، ويلتجؤون الى صيد انواع اخرى اقل جودة وطلب على غرار ""اذن الفيل"" و""المادابا"" والتي تواجه صعوبة الترويج بسبب غياب المنافسة، والاقتصار على تاجر فقط ذو طاقة للشراء والتصدير.وفي الوقت الذي ارتفع سعر الكلغ الواحد منه الى 650 دينارا ، وبات موردا هاما للعملة الصعبة ، ماتزال الحلول غائبة لإنقاذ اسفنج جرجيس التي تعدّ الاولى في انتاجه ،بتشخيص مرضه ، وتحديد سبل التوقي منه ، خاصة انه لايعرف عنه إلى حدّ الآن ، سوى انه يصيب هيكل الاسفنح ليتفتّت بمجرد لمسه.المندوب الجهوي للتنمية الفلاحية بمدنين عمّار الجامعي أكّد لـ(وات) عدم وجود التشخيص القاطع للتراجع الكبير للانتاج وخاصة في السنتين الاخيرتين، لكن الظاهر هو وجود فطريات أثّرت على المنتوج وأدّت الى نقصه، وانتهت ببقاء وحدة صناعية مختصة في معالجة الاسفنج قيد النشاط فقط، من جملة ثلاث وحدات في المنطقة.واعتبر ان عملية التشخيص تتجاوز المندوبية ويتكفّل بها المعهد الوطني للعلوم والتكنولوجيا في العاصمة والذي يقوم ببحوث في الغرض لم تجهز نتائجها النهائية إلى حدّ الان، وسط تشخيص مبدئي بوجود فطريات تفسّر التراجع الكبير للانتاج.واكد متابعة المندوبية لوضعية ناشطي صيد الاسفنج وتفاعلها الايجابي مع مطالبهم التي تمّت إحالتها على اللجنة الوطنية المختصة صلب الوزارة ، وهي في انتظار البت فيها حسب قوله، مشيرا الى صعوبة تمكينهم من رخص صيد ساحلي والتي كانوا قد غيّروها برخص صيد اسفنج، وإلى عدم اتاحة قانون الصيد البحري إمكانية التمتّع بتسوية الوضعية في مناسبتين.يشار الى ان الاسفنج هو حيوان بحري من فصيلة الرخويات ينمو على قاع البحر ، متعدد الخلايا يتغذى من الجزئيات الموجودة بالماء مثل البكتيريا، والمواد العضوية والمعدنية، ويوجد منه 15 نوعا بالمياه التونسية منها نوعان تجاريان.ويوجد الاسفنج في خليج قابس (أجيم ،واغير، وجرجيس) في اعماق كبيرة تصل الى 60 متر، وبجزر قرقنة على السواحل في اعماق قصيرة تتراوح بين 1 و5 امتار وفق معطيات مجمع تنمية صيد الاسفنج بجرجيس."
678,تأجيل اضراب قطاع المحروقات المزمع تنفيذه أيام 18 و19 مارس الجاري إلى 15 و 16 أفريل 2022,مجتمع,http://news.tunisiatv.tn/تأجيل-اضراب-قطاع-المحروقات-المزمع-تنفيذه-أيام-18-و19-مارس-الجاري-إلى-15-و-16-أفريل-2022/2022/03,قرّرت الجامعة العامة للنفط والمواد الكيميائية المنضوية تحت راية الاتحاد العام التونسي للشغل، تأجيل اضراب قطاع المحروقات إلى 15 و 16 أفريل 2022 بعد أن كان مقررا ليومي 18 و 19 مارس الجاري، وفق ما أعلنه الكاتب العام للجامعة، محمد برني خميلة، اليوم الثلاثاء.وأضاف، في تصريح لوكالة تونس افريقيا للانباء، أنه من المنتظر أن يعقد اجتماعا سيضم وفدا عن الحكومة وآخر عن كل من الاتحاد العام التونسي للشغل والاتحاد التونسي للصناعة والتجارة والصناعات التقليدية لتقريب سيقرب وجهات النظر بين جميع الاطراف.ولفت إلى أن الاضراب المزمع تنفيذه يهم 4 شركات توزيع المحروقات بالقطاع الخاص، مطالبين بإقرار زيادة في الأجور منذ سنة 2021 .وأشار إلى أن اتفاق الزيادة في الأجور في القطاع الخاص الممضي بين اتحاد الشغل واتحاد الصناعة والتجارة في غرة جانفي 2022 يهم سنوات 2022 و 2023 و 2024 دون اعتبار سنة 2021 وهو ما تطالب به الجامعة.
679,المهدية : حجز طن من مادة الفارينة المدعمة و2900 علبة سجائر,مجتمع,http://news.tunisiatv.tn/المهدية-حجز-طن-من-مادة-الفارينة-المدعمة-و2900-علبة-سجائر/2022/03/مجتمع,تمكن فريق مشترك بين التجارة والأمن، مساء أمس السبت، من حجز طن من مادة الفارينة المدعمة و2900 علبة سجائر مهربة.وانضاف المحجوز إلى 5ر12 طن من الفارينة الرفيعة نجحت فرق المراقبة الاقتصادية من حجزها، أول أمس الجمعة، بأحد المخازن بمنطقة السواسي.وشمل المحجوز، زيادة على ذلك، 3 أطنان من مادة السكر المدعم و600 كلغ من العجين الغذائي وكمية هامة من الزيت النباتي والسميد غير الصالح للاستهلاك.وتضمنت السلع، المصادرة بعدة مناطق بالجهة ومنها قصور الساف، 18 طن من البطاطا و15 طن من التمور.وقال الحبيب الديماسي، المدير الجهوي للتجارة، أنه تم ضخ الكميات المحجوزة بسوق الجملة بالجم ،فيما أذنت النيابة العمومية باحالة صاحبي مخزنيين عشوائيين في حالة تقديم.
680, إنهاء تكليف مدير عام الطيران المدني ومدير عام الاستراتيجية والمؤسسات والمنشآت العمومية,مجتمع,http://news.tunisiatv.tn/إنهاء-تكليف-مدير-عام-الطيران-المدني-ومدير-عام-الاستراتيجية-والمؤسسات-والمنشآت-العمومية/2022/03/مجتمع, أعلنت وزارة النقل عن إنهاء تكليف الحبيب المكي، متصرف عام، بمهام مدير عام الطيران المدني وكذاك الشأن بالنسبة إلى رمزي خزندار ، مهندس رئيس بمهام مدير عام الاستراتيجية والمؤسسات والمنشآت العمومية.
681,في لائحة مهنية: تحركات احتجاجية مرتقبة في التلفزة التونسية ,مجتمع,http://news.tunisiatv.tn/في-لائحة-مهنية-تحركات-احتجاجية-مرتقبة-في-التلفزة-التونسية/2022/03/مجتمع,"قرر وفد من المكتب التنفيذي للنقابة الوطنية للصحفيين التونسيين، في اجتماعه أمس الاربعاء بصحفيين في مؤسسة التلفزة التونسية، تنظيم وقفة احتجاجية أمام مقر المؤسسة يوم الجمعة القادم، وانطلاق حمل الشارة الحمراء ابتداء من نفس اليوم.كما تقرر في الاجتماع ذاته، تبني مبدأ الإضراب العام في المؤسسة، مع تفويض المكتب التنفيذي بالتشاور والتنسيق مع فرع النقابة بالتلفزة وكل الأطراف المعنية لتحديد موعده وتراتيبه.وقد عبر الحاضرون، حسب نص اللائحة المهنية، عن رفضهم لتوظيف المؤسسة للقيام بالدعاية لأي طرف كان، ما تسبب في ضرب مصداقيتها لدى المواطنين وإقصاء كل الآراء والأصوات المخالفة وحرمان المواطن من حقه في التعددية والتنوع.كما استنكروا ""تعمد إدارة المؤسسة تجاهل النقائص التقنية واللوجستية التي تعيق عمل الصحفيين والصحفيين المصورين، والتنكر لمطالبهم المتكررة بإعداد برمجة واضحة تعتمد فيها مبادئ التشاركية والتعددية في المضامين لتكون من خلالها المؤسسة فضاء للنقاش العام يطرح كل القضايا ذات البعد السياسي والاقتصادي والثقافي والاجتماعي بكل استقلالية وموضوعية"".وذكرت نقابة الصحفيين بأنها خاضت جلسات مفاوضات مع المكلفة بتسيير مؤسسة التلفزة التونسية، لكنها لم تلتزم بكل الاتفاقات والتعهدات السابقة، مجددة التعبير عن انفتاحها على التفاوض الجاد والمسؤول والهادف إلى إيجاد حلول حقيقية تعيد للتلفزة التونسية اعتبارها كمرفق عمومي لكل التونسيين يحتضن كل الآراء مهما كان اختلافها."
682,اعتداء تلاميذ منقطعين عن الدراسة بالعنف على مدير إعدادية شارع بورقيبة بقربة والنقابة تدعو إلى إيقاف الدروس,مجتمع,http://news.tunisiatv.tn/اعتداء-تلاميذ-منقطعين-عن-الدراسة-بالعنف-على-مدير-إعدادية-شارع-بورقيبة-بقربة-والنقابة-تدعو-إلى-إيقاف,تعطلت الدروس بعد ظهر أمس الثلاثاء، بالمدرسة الإعدادية شارع بورقيبة قربة من ولاية نابل، وذلك على خلفية تعرض مدير هذه المؤسسة إلى الاعتداء بالعنف من قبل ثلاثة تلاميذ منقطعين عن الدراسة.وعبر عضو النقابة الأساسية للتعليم الثانوي، محمد علي الخمير، في تصريح لصحفية وكالة تونس إفريقيا للأنباء، عن استنكاره لهذا الاعتداء الذي تسبب في أضرار نفسية لمدير المؤسسة ولكافة الإطار التربوي، مضيفا أن النقابة الأساسية للتعليم الثانوي دعت الأساتذة بالمدارس الإعدادية والمعاهد الثانوية بمعتمدية قربة إلى إيقاف الدروس يوم غد الأربعاء تنديدا بهذا الاعتداء.وذكر الطرف النقابي أن المدرسة الإعدادية شارع بورقيبة بقربة شهدت خلال شهر جانفي الفارط تعرض أحد الأساتذة إلى الاعتداء بالعنف من قبل تلميذ منقطع عن الدراسة على خلفية منعه من التحرش بتلميذة.وبين أن ما آلت إليه وضعية هذه المؤسسة التربوية هو نتيجة الاكتظاظ، مقابل نقص في الإطار التربوي والقيمين والعملة، مضيفا أن النقابة نبهت عديد المرات إلى خطورة مظاهر الانزلاقات التي بلغت حد اقتحامها من الغرباء واقتراف جرائم في حق التلاميذ والإطار التربوي، وسط غياب إجراءات الرقابة والحماية.
683,ٍالشركة التونسية للكهرباء والغاز تعتزم قطع التيار الكهربائي غدا الأحد في عدد من المناطق بسوسة والمنستير وصفاقس وسيدي بوزيد,مجتمع,http://news.tunisiatv.tn/ٍالشركة-التونسية-للكهرباء-والغاز-تعتزم-قطع-التيار-الكهربائي-غدا-الأحد-في-عدد-من-المناطق-بسوسة/2022,ستقوم الشركة التونسية للكهرباء والغاز(أقاليم سوسة المدينة والمنستيروصفاقس المدينة وسيدي بوزيد) بقطع التيار الكهربائي، غدا الأحد 06 مارس 2022، من الساعة الثامنة صباحا إلى الساعة الثالثة بعد الزوال.وأوضحت الشركة، في بلاغ لها السبت، أن هذا الإجراء، يأتي في اطار برنامجها لصيانة شبكات توزيع الكهرباء وحرصا منها على ضمان الجودةويشمل انقطاع الكهرباء ،عدد من المناطق بولاية سوسة وهي بئر الشباك وطريق الزاوية والعوينات والحي الشعبي والمنطقة الصناعية سيدي عبد الحميد والزاوية (طريق المنزل - الحريق) و القصيبة (حي السنيت).وفي ولاية المنستير بالم لينكس قرب ملعب القولف طريق سوسة والحي السكني والتجاري جنان الوسط و الحي السكني وراء نزل ليبرتي وزرمدين وبنبلة (شارع الحبيب بورقيبة ونهج جندوبة وطريق صفاقس وطريق الملعب البلدي و طريق راس المرج وكامل مدينة مصدور) .كما ستشهد عدد من المناطق بولاية صفاقس قطع التيار الكهربائي وهي طريق تونس (زنقة الشيشمة و زنقة تقتق) وشارع تازركة ومنطقة الميناء القديم ونهج منجي بالي.وكذلك بولاية سيدي بوزيد وهي قطرانة وفايض من معتمدية سيدي بوزيد الشرقية و كامل معتمدية أولاد حفوز وسعيدة و الصداقية وأم العظام والبراقة والزعافرية من معتمدية سيدي بوزيد الغربية.ولفتت الشركة، إلى أن عملية إرجاع التيار الكهربائي بالمناطق المعنية، ستتم بصفة تدريجية وحسب تقدم الأشغال ودون سابق إعلام
684,انقطاع توزيع ماء الشرب ببعض الاحياء بتونس العاصمة مساء السبت 5 مارس 2022,مجتمع,http://news.tunisiatv.tn/انقطاع-توزيع-ماء-الشرب-ببعض-الاحياء-بتونس-العاصمة-مساء-السبت-5-مارس-2022/2022/03/مجتمع, أعلنت الشركة الوطنية لاستغلال وتوزيع المياه، الخميس، عن تسجيل اضطراب وانقطاع في توزيع الماء الصالح للشرب بداية من الساعة السادسة مساء من السبت 5 مارس 2022 بكل من شارع باب بنات وأنهج المرّ والنساء والسكاجين وبن محمود وسوقي العطّارين واللّفة.ويأتي هذا الانقطاع، بحسب بلاغ صادر عن الشركة الوطني لاستغلال وتوزيع المياه، نتيجة لأشغال ربط على قناة توزيع المياه قطر 400 مم المزودة لمدينة تونس على مستوى سيدي عبد الله.وأكدت الشركة في السياق ذاته، ان استئناف توزيع المياه تدريجيا سيتم بداية من الساعة الثانية بعد الزوال من الاحد 6 مارس 2022، مشيرة الى ان الاشغال ستتواصل ليلا نهارا على مدار الساعة الى حين استكمال الاشغال.
685,بلاغ_توضيحي عن إعلان المركز الوطني البيداغوجي لطلب عروض دولي لإنجاز الكتب المدرسية,مجتمع,http://news.tunisiatv.tn/بلاغتوضيحي-عن-إعلان-المركز-الوطني-البيداغوجي-لطلب-عروض-دولي-لإنجاز-الكتب-المدرسية/2022/03/مجتمع,تبعا لما يتم تداوله عن إعلان المركز الوطني البيداغوجي لطلب عروض دولي لإنجاز الكتب المدرسية ، يهم المركز تقديم التوضيحات التالية:ـ أصدر المركز الوطني البيداغوجي بتاريخ 6 ديسمبر 2021 طلب عروض وطني مخصص لفائدة الشركات التونسية لانجاز صفقة طباعة الكتاب المدرسي للسنة الدراسيّة 2022 - 2023، غير أنه بعد تقييم العروض تبين أن القيمة الجملية للصفقة تبلغ 45 مليون دينار دون احتساب مبلغ الدعم المقدر من قبل مصالح وزارة التجارة بـ 18 مليون دينار ، وبذلك تكون التكلفة الجملية لطباعة الكتب المدرسية 63 مليون دينار. في حين كانت قيمة الصفقة خلال السنة الفارطة 24 مليون دينار دون احتساب الدعم الذي كان في حدود 4.3 مليون دينار وبالتالي تكون القيمة الجملية لطباعة الكتب المدرسية 28.3 مليون دينار وبذلك تمّ تسجيل ارتفاع مشط في الأسعار علما وأن سعر الورق المخصص لطباعة الكتب المدرسية لم يشهد أي ارتفاع منذ إذ يبلغ 2200 دينار للطن الواحد وتتحمل الدولة الفارق في السعر عن طريق صندوق التعويض وهو ما يجعل هذا الإرتفاع غير مبرر خاصة و أن الورق يعتبر العنصر الأساسي في صناعة الكتاب.ـ ان المركز الوطني البيداغوجي لا يمكنه تحمل العرض المقدم من قبل المطابع التونسية والذي يؤدي الى ضرب توازناته الماليّة ويمس من ديمومة المؤسسة وهو ما سيضطره أليّا إما الى التّرفيع في سعر بيع الكتاب المدرسي للعموم بنسبة تتجاوز 30% أو الاقتراض من المؤسسات الماليّة حتى يمكن تمويل هذه الصفقة.ـ قام المركز الوطـــني البيداغوجـي بعرض الملف على أنظار مجلس وزراي مضيق بمشاركة كل الوزارات و الهياكل المعنية تم خلاله الاتفاق على اللجوء الى طلب عروض دولي.ان الهدف من اللجوء إلى طلب عروض دولي هو الحصول على أفضل العروض المالية علما وأنه يحق للمؤسسات التّونسية المشاركة فيه بصفة فردية أو في إطار مجمعات (groupement) وذلك حتّى تتم المحافظة على نفس سعر البيع للعموم للكتاب المدرسي للسنة الفارطة.ـ تجدر الإشارة إلى أن العروض الماليّة للمؤسسات التّونسية تكون مفضلة على العروض الماليّة للمؤسسات الأجنبية حتّى ولو كانت أرفع سعرا بنسبة 10% طبقا للفصل 26 من الأمر المنظم للصفقات العمومية. علما و أن الغرفة الوطنية لصانعي الكتاب المدرسي كانت قد اقترحت بمراسلتها الموجهة إلى المركز الوطني البيداغوجي بتاريخ 26/11/2021 الإعلان عن طلب عروض دولي.يبقى الهدف الأساسي للمركز الوطني البيداغوجي هو توفير الكتاب المدرسي بأسعار معقولة تراعي القدرة الشرائية للمواطن والمصلحة الفضلى للتلميذ مع المحافظة على التّوازنات الماليّة للمؤسسة وديمومتها حتى تضطلع بدورها الاجتماعي على أحسن ما يرام.        
686,سليانة: إلقاء القبض على 5 أشخاص بالكريب من أصول إفريقية دون جوازات سفر أو وثائق ثبوتية,مجتمع,http://news.tunisiatv.tn/سليانة-إلقاء-القبض-على-5-أشخاص-بالكريب-من-أصول-إفريقية-دون-جوازات-سفر-أو-وثائق-ثبوتية/2022/02/مجتمع,تمكن أعوان وإطارات مركز الأمن الوطني بالكريب من ولاية سليانة، في الساعات الأولى من فجر اليوم السبت، من إلقاء القبض على 5 أشخاص بشارع الحبيب بورقيبة بمدينة الكريب، من أصول إفريقية دون جوازات سفر أو أية وثائق ثبوتية، على متن حافلة قادمة من ولاية القصرين في إتجاه تونس العاصمة، وفق ما ذكره مصدر أمني مسؤول.وأضاف المصدر ذاته في تصريح، أفاد به (وات)، صباح اليوم السبت، أن هؤلاء الأشخاص كلهم من جنس الذكور وينحدرون من الإيفوار (3 أشخاص)، والكاميرون (شخص واحد)، ومالي (شخص واحد).وأشار، إلى أنه تم تحرير محاضر في شأنهم من أجل الدخول الى التراب التونسي عبر الحدود البرية بطريقة غير شرعية، لافتا الى أنه تم الإحتفاظ بهم بعد إستشارة النيابة العمومية،
687, عودة حركة جولان المترو الى سالف عهدها انطلاقا من محطة برشلونة,مجتمع,http://news.tunisiatv.tn/عودة-حركة-جولان-المترو-الى-سالف-عهدها-انطلاقا-من-محطة-برشلونة/2022/02/مجتمع,يهم شركة النقل بتونس أن تعلم حرفاءها الكرام بعودة جولان خطوط المترو على سكتين بداية من صبيحة اليوم الخميس 24 فيفري وذلك بعدما تمكنت المصالح المعنية من إنهاء أشغال تهيئة السكة، على مستوى مفترق شارع فرحات حشّاد و نهج ابن قزمان بساحة برشلونة قبل الآجال المحددة مسبقا .هذا و ستعود حركة جولان الحافلات إلى سالف عهدها انطلاقا من محطة برشلونة صبيحة يوم الغد الجمعة 24 فيفري 2022.و بهذه المناسبة تعبر الشركة عن اعتذاراتها الخالصة لما ترتب عن هذه الأشغال من إزعاج كما تؤكد على ضرورة القيام بها من أجل تأمين سلامة الجولان.                
688, الوكالة الوطنية للسلامة المعلوماتية تحذر  من وجود ثغرات خطيرة جدا في متصفح الواب غوغل كروم,مجتمع,http://news.tunisiatv.tn/الوكالة-الوطنية-للسلامة-المعلوماتية-تحذر-من-وجود-ثغرات-خطيرة-جدا-في-متصفح-الواب-غوغل-كروم/2022/02,تحذر الوكالة الوطنية للسلامة المعلوماتية مستعملي الشبكات المعلوماتية والأنترنات من وجود ثغرات خطيرة جدا في متصفح الواب Google chrome،وهو متصفح الواب الأكثر إستعمالا من قبل المبحرين على الأنترنات في تونس. وللتوضيح، فإن إستغلال هذه الثغرات من قبل القراصنة يتم بعد حث مستعملي الأنترنات على الدخول إلى صفحة واب مشبوهة وتحتوي على برمجيات خبيثة. وللإشارة، فإن استغلال هذه الثغرات من قبل القراصنة يمكنهم من تنفيذ تعليمات إعتباطية عن بعد ومن تعطيل الخدمة كما يؤدي أيضا إلى فقدان سرية المعطيات.وفي هذا الإطار، تؤكد الوكالة على ضرورة وأهمية القيام بالتحيينات الضرورية الخاصة بــــChrome واستغلال النسخة الأخيرة منه 98.0.4758.102هذا، وتبقى الوكالة على ذمتكم لمزيد من المعطيات والتفاصيل سواء عبر موقع الواب: www.ansi.tn أو العنوان الإلكتروني: ansi@ansi.tn أو عبر مركز النداء: 71843200 .كما بإمكانكم الإشتراك آنيا ومجانا في قاعدة البريد الإلكتروني للوكالة وتلقي كل المستجدات الهامة المتصلة بمجال السلامة المعلوماتية، على غرار المخاطر المعلوماتية المستجدة وطرق الوقاية والحماية منها والدورات التكوينية المختصة ويكفي للإشتراك إرسال بريد إلكتروني على العنوان: abonnement@ansi.tn .
689,المنستير: انطلاق تركيز منظومة الفرز الانتقائي للنفايات ب17 مؤسسة تربوية بالجهة,مجتمع,http://news.tunisiatv.tn/المنستير-انطلاق-تركيز-منظومة-الفرز-الانتقائي-للنفايات-ب17-مؤسسة-تربوية-بالجهة/2022/02/مجتمع, أعلن يوم أمس الثلاثاء، بالمركز الجهوي للتكوين وتطوير الكفاءات بالمنستير، عن انطلاق تركيز منظومة الفرز الانتقائي للنفايات على مستوى 17 مؤسسة تربوية بالجهة، وفق ما أفاد به وكالة تونس إفريقيا للأنباء، رئيس مصلحة الأنشطة الثقافية والرياضية والاجتماعية بالمرحلة الابتدائية بالمندوبية الجهوية للتربية، رياض بعطوط.وأوضح المسؤول بالإدارة الجهوية للبيئة بالساحل الأوسط، عبد الرزاق ماني، أنّ تنفيذ هذه المنظومة يندرج في إطار اتفاقية شراكة بين المؤسسة المدرسية وجمعية محلية بيئية ناشطة في المجال البيئي أو الغرف الفتية، مضيفا أن تركيز هذه المنظومة يتنزل أيضا ضمن برنامج وزارة البيئة العام المتعلق بالبرنامج الوطني للمدارس المستدامة الذي يستهدف غرس الحس البيئي لدى الناشئة.وأشار إلى أنّ المؤسسات التربوية المعنية بولاية المنستير تحصلت كلّ واحدة منها على أربع حاويات لفرز النفايات سعة الواحدة 120 لترا مخصصة إحداها للمواد البلاستيكية، والأخرى للأوراق، والثالثة للنفايات العضوية، والرابعة للحاشدات المستعملة.ووزعت أمس بالمناسبة على مديري المؤسسات التربوية ورؤساء الجمعيات قائمة بالمؤسسات المخول لها قانونيا جمع النفايات من الأوراق، في حين ستتولى الوكالة الوطنية للتصرّف في النفايات بنفسها جمع الحاشدات، وسيقع تحسيس مديري المدارس حول كيفية تخمير النفايات العضوية للحصول على سماد يمكن استعماله في الحديقة المدرسية، في حين أنّ بقية النفايات ستتولي البلديات رفعها، حسب عبد الرزاق ماني.وأكد ماني أنّ تونس استأنست في مجال تركيز منظومة الفرز الانتقائي للنفايات بالمؤسسة التربوية بتجارب في العالم أثبتت نجاحها ونجاعتها، إذ أنّ المؤسسة التربوية في العديد من الدول أصبح لها صفر نفايات، بتكريس الفرز الانتقائي للنفايات.وتشمل هذه المنظومة على مستوى ولاية المنستير كلاّ من المدارس الإبتدائية عبد الله الزناد بالمنستير، وبئر العايب بلمطة، وخير الدّين بالمكنين، و20 مارس ببنان، و3 جانفى 1953 بزرمدين، والمختار بن عمر بقصيبة المديوني، والأمل بالوردانين، وبورقيبة بطوزة، وحنبعل بزاوية قنطش، وبورقيبة بلمطة، وبئر الطيّب بجمال، وبسيدي عامر، والمدارس الإعدادية بصيادة، وقصر هلال، والساحلين، ومحسن البواب بالمنستير، والمعهد النموذجي محمّد فرج الشاذلي بالمنستير، وفق عبد الرزاق ماني.
